Molecule Index,SMILES,cls,Formula,Question,Answer
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Aldehyde group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Ester?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Ester group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Nitrile?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Nitrile group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Isocyanate?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Isocyanate group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Amine?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Amine group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Ether?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Ether group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Sulfide?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Sulfide group , given the Degree of Unsaturation is 2.0?",No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,Could the molecule with the formula C6H11NO potentially contain a Halide?,No
251,C1CCC(=NO)CC1,Functional Group,C6H11NO,"Could the molecule with the formula C6H11NO potentially contain a Halide group , given the Degree of Unsaturation is 2.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Saturation,C8H12O2,Could the molecule with the formula C8H12O2 potentially be Saturated?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Saturation degree,C8H12O2,Calculate the Degree of Unsaturation of the molecule with the formula C8H12O2?,3.0
244,CC1(C(=O)C(C1=O)(C)C)C,Aromatic Rings,C8H12O2,Could the molecule with the formula C8H12O2 have aromatic rings?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Alcohol?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Alcohol group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Phenol?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Phenol group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Ketone?,Yes
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Ketone group , given the Degree of Unsaturation is 3.0?",Yes
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Acid?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Acid group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Aldehyde?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Aldehyde group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Ester?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Ester group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Nitrile?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Nitrile group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Isocyanate?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Isocyanate group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Amine?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Amine group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Ether?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Ether group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Sulfide?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Sulfide group , given the Degree of Unsaturation is 3.0?",No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,Could the molecule with the formula C8H12O2 potentially contain a Halide?,No
244,CC1(C(=O)C(C1=O)(C)C)C,Functional Group,C8H12O2,"Could the molecule with the formula C8H12O2 potentially contain a Halide group , given the Degree of Unsaturation is 3.0?",No
243,C1CC(=O)OC1,Saturation,C4H6O2,Could the molecule with the formula C4H6O2 potentially be Saturated?,No
243,C1CC(=O)OC1,Saturation degree,C4H6O2,Calculate the Degree of Unsaturation of the molecule with the formula C4H6O2?,2.0
243,C1CC(=O)OC1,Aromatic Rings,C4H6O2,Could the molecule with the formula C4H6O2 have aromatic rings?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Alcohol?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Alcohol group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Phenol?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Phenol group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Ketone?,Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Ketone group , given the Degree of Unsaturation is 2.0?",Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Acid?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Acid group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Aldehyde?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Aldehyde group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Ester?,Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Ester group , given the Degree of Unsaturation is 2.0?",Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Nitrile?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Nitrile group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Isocyanate?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Isocyanate group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Amine?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Amine group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Ether?,Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Ether group , given the Degree of Unsaturation is 2.0?",Yes
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Sulfide?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Sulfide group , given the Degree of Unsaturation is 2.0?",No
243,C1CC(=O)OC1,Functional Group,C4H6O2,Could the molecule with the formula C4H6O2 potentially contain a Halide?,No
243,C1CC(=O)OC1,Functional Group,C4H6O2,"Could the molecule with the formula C4H6O2 potentially contain a Halide group , given the Degree of Unsaturation is 2.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Saturation,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially be Saturated?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Saturation degree,C4H2N2O4S,Calculate the Degree of Unsaturation of the molecule with the formula C4H2N2O4S?,5.0
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Aromatic Rings,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S have aromatic rings?,Yes
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Alcohol?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Alcohol group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Phenol?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Phenol group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Ketone?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Ketone group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Acid?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Acid group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Aldehyde?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Aldehyde group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Ester?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Ester group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Nitrile?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Nitrile group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Isocyanate?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Isocyanate group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Amine?,Yes
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Amine group , given the Degree of Unsaturation is 5.0?",Yes
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Ether?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Ether group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Sulfide?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Sulfide group , given the Degree of Unsaturation is 5.0?",No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,Could the molecule with the formula C4H2N2O4S potentially contain a Halide?,No
236,C1=C(SC=C1[N+](=O)[O-])[N+](=O)[O-],Functional Group,C4H2N2O4S,"Could the molecule with the formula C4H2N2O4S potentially contain a Halide group , given the Degree of Unsaturation is 5.0?",No
221,COC(CC=O)OC,Saturation,C5H10O3,Could the molecule with the formula C5H10O3 potentially be Saturated?,No
221,COC(CC=O)OC,Saturation degree,C5H10O3,Calculate the Degree of Unsaturation of the molecule with the formula C5H10O3?,1.0
221,COC(CC=O)OC,Aromatic Rings,C5H10O3,Could the molecule with the formula C5H10O3 have aromatic rings?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Alcohol?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Alcohol group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Phenol?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Phenol group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Ketone?,Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Ketone group , given the Degree of Unsaturation is 1.0?",Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Acid?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Acid group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Aldehyde?,Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Aldehyde group , given the Degree of Unsaturation is 1.0?",Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Ester?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Ester group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Nitrile?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Nitrile group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Isocyanate?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Isocyanate group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Amine?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Amine group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Ether?,Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Ether group , given the Degree of Unsaturation is 1.0?",Yes
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Sulfide?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Sulfide group , given the Degree of Unsaturation is 1.0?",No
221,COC(CC=O)OC,Functional Group,C5H10O3,Could the molecule with the formula C5H10O3 potentially contain a Halide?,No
221,COC(CC=O)OC,Functional Group,C5H10O3,"Could the molecule with the formula C5H10O3 potentially contain a Halide group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Saturation,C4H7ClO,Could the molecule with the formula C4H7ClO potentially be Saturated?,No
201,C=COCCCl,Saturation degree,C4H7ClO,Calculate the Degree of Unsaturation of the molecule with the formula C4H7ClO?,1.0
201,C=COCCCl,Aromatic Rings,C4H7ClO,Could the molecule with the formula C4H7ClO have aromatic rings?,No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Alcohol?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Alcohol group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Phenol?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Phenol group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Ketone?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Ketone group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Acid?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Acid group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Aldehyde?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Aldehyde group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Ester?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Ester group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Nitrile?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Nitrile group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Isocyanate?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Isocyanate group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Amine?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Amine group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Ether?,Yes
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Ether group , given the Degree of Unsaturation is 1.0?",Yes
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Sulfide?,No
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Sulfide group , given the Degree of Unsaturation is 1.0?",No
201,C=COCCCl,Functional Group,C4H7ClO,Could the molecule with the formula C4H7ClO potentially contain a Halide?,Yes
201,C=COCCCl,Functional Group,C4H7ClO,"Could the molecule with the formula C4H7ClO potentially contain a Halide group , given the Degree of Unsaturation is 1.0?",Yes
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Saturation,C14H14OS,Could the molecule with the formula C14H14OS potentially be Saturated?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Saturation degree,C14H14OS,Calculate the Degree of Unsaturation of the molecule with the formula C14H14OS?,8.0
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Aromatic Rings,C14H14OS,Could the molecule with the formula C14H14OS have aromatic rings?,Yes
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Alcohol?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Alcohol group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Phenol?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Phenol group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Ketone?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Ketone group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Acid?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Acid group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Aldehyde?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Aldehyde group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Ester?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Ester group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Nitrile?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Nitrile group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Isocyanate?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Isocyanate group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Amine?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Amine group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Ether?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Ether group , given the Degree of Unsaturation is 8.0?",No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Sulfide?,Yes
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Sulfide group , given the Degree of Unsaturation is 8.0?",Yes
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,Could the molecule with the formula C14H14OS potentially contain a Halide?,No
193,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,Functional Group,C14H14OS,"Could the molecule with the formula C14H14OS potentially contain a Halide group , given the Degree of Unsaturation is 8.0?",No
186,CCC(C)(C#CC1=CC=CC=C1)O,Saturation,C12H14O,Could the molecule with the formula C12H14O potentially be Saturated?,No
186,CCC(C)(C#CC1=CC=CC=C1)O,Saturation degree,C12H14O,Calculate the Degree of Unsaturation of the molecule with the formula C12H14O?,6.0
186,CCC(C)(C#CC1=CC=CC=C1)O,Aromatic Rings,C12H14O,Could the molecule with the formula C12H14O have aromatic rings?,Yes
186,CCC(C)(C#CC1=CC=CC=C1)O,Functional Group,C12H14O,Could the molecule with the formula C12H14O potentially contain a Alcohol?,Yes
186,CCC(C)(C#CC1=CC=CC=C1)O,Functional Group,C12H14O,"Could the molecule with the formula C12H14O potentially contain a Alcohol group , given the Degree of Unsaturation is 6.0?",Yes
186,CCC(C)(C#CC1=CC=CC=C1)O,Functional Group,C12H14O,Could the molecule with the formula C12H14O potentially contain a Phenol?,No
186,CCC(C)(C#CC1=CC=CC=C1)O,Functional Group,C12H14O,"Could the molecule with the formula C12H14O potentially contain a Phenol group , given the Degree of Unsaturation is 6.0?",No
186,CCC(C)(C#CC1=CC=CC=C1)O,Functional Group,C12H14O,Could the molecule with the formula C12H14O potentially contain a Ketone?,No
